StoreID,VendorID,MG,SG,SSG,Productid,Description,PCode,Color,ColorDesc,Size,Wil,upc,onhand,OnOrder,OnCustOrder,OnLayaway,OHExt,UnitCost,ExtCost,MSRP,ExtMSRP,SalePrice,ExtSalePrice,WSPrice,Season,Brand,RedLevel,MaxLevel,PU1,PU2,PU3,PU4,ivLocation,ParentItem,Scale,Service,Taxable,Active,WebProduct,ProductType,AllowLayaway,AllowCoupon,FinalSale,AllowDiscount,IU1,IU2,IU3,IU4,STD,LstRcvQty,LstRCVD,LongDesc
1.0,ADIDAS,Licensed,Apparel,Jerseys,RM_25_US_PANTS,Ream Madrid US Pants,JN3082,NVY,Navy,S,,148468,-1,0,0,0,-1,42.3,-42.3,90.0,-90.0,90.0,-90.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Pants,False,1.0,True,0.0,,True,True,False,1.0,,,,,3.0,2.0,10/01/25 11:57:22 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,RM_25_US_PANTS,Ream Madrid US Pants,JN3082,NVY,Navy,M,,148469,2,0,0,0,2,42.3,84.6,90.0,180.0,90.0,180.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Pants,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,10/01/25 11:57:22 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,RM_25_US_PANTS,Ream Madrid US Pants,JN3082,NVY,Navy,L,,148470,0,0,0,0,0,42.3,0.0,90.0,0.0,90.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Pants,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,RM_25_US_PANTS,Ream Madrid US Pants,JN3082,NVY,Navy,XL,,148471,0,0,0,0,0,42.3,0.0,90.0,0.0,90.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Pants,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,ACCESSORIES,Balls,WC_26_CLB_BALL,WC Club Ball,JD8053,BLK,Black,5,,148445,3,0,0,0,3,21.15,63.45,45.0,135.0,45.0,135.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Balls,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,3.0,9/26/25 12:36:56 PM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,RP_25_A_JSY,River Plate Away Jersey,JI7077,RED,Red,S,,148459,0,0,0,0,0,60.72,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,RM_25_US_PANTS,Ream Madrid US Pants,JN3082,NVY,Navy,XXL,,148472,0,0,0,0,0,42.3,0.0,90.0,0.0,90.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Pants,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY,Portugal Special Edition Jersey,783894,BLK,Black,XS,,149613,0,0,0,0,0,61.6,0.0,130.0,0.0,130.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY,Portugal Special Edition Jersey,783894,BLK,Black,S,,149614,1,0,0,0,1,61.6,61.6,130.0,130.0,130.0,130.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,3.0,4.0,11/04/25 1:14:00 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY,Portugal Special Edition Jersey,783894,BLK,Black,M,,149615,0,0,0,0,0,61.6,0.0,130.0,0.0,130.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,4.0,4.0,11/04/25 1:14:00 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY,Portugal Special Edition Jersey,783894,BLK,Black,L,,149616,3,0,0,0,3,61.6,184.8,130.0,390.0,130.0,390.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,3.0,11/04/25 1:14:00 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY,Portugal Special Edition Jersey,783894,BLK,Black,XL,,149617,1,0,0,0,1,61.6,61.6,130.0,130.0,130.0,130.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/04/25 1:14:00 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY,Portugal Special Edition Jersey,783894,BLK,Black,XXL,,149618,1,0,0,0,1,61.6,61.6,130.0,130.0,130.0,130.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,11/04/25 1:14:00 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY,Portugal Special Edition Jersey,783894,BLK,Black,XXXL,,149619,0,0,0,0,0,61.6,0.0,130.0,0.0,130.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY_Y,Portugal Special Edition Jersey y,707141,BLK,Black,XS,,149620,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY_Y,Portugal Special Edition Jersey y,707141,BLK,Black,S,,149621,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,11/04/25 2:00:28 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY_Y,Portugal Special Edition Jersey y,707141,BLK,Black,M,,149622,1,0,0,0,1,56.4,56.4,120.0,120.0,120.0,120.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,4.0,5.0,11/04/25 2:00:28 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY_Y,Portugal Special Edition Jersey y,707141,BLK,Black,L,,149623,1,0,0,0,1,56.4,56.4,120.0,120.0,120.0,120.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,4.0,5.0,11/04/25 2:00:28 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY_Y,Portugal Special Edition Jersey y,707141,BLK,Black,XL,,149624,-1,0,0,0,-1,56.4,-56.4,120.0,-120.0,120.0,-120.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,3.0,2.0,11/04/25 2:00:28 PM,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY_Y,Portugal Special Edition Jersey y,707141,BLK,Black,XXL,,149625,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jerseys,FPF_25_SE_JSY_Y,Portugal Special Edition Jersey y,707141,BLK,Black,XXXL,,149626,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,BLK,Black,XS,,149627,3,0,0,0,3,70.5,211.5,150.0,450.0,150.0,450.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/04/25 2:11:45 PM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,XXS,,149648,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,XS,,149649,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,S,,149650,2,0,0,0,2,56.4,112.8,120.0,240.0,120.0,240.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,1/13/26 11:33:03 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,M,,149651,4,0,0,0,4,56.4,225.6,120.0,480.0,120.0,480.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,1/13/26 11:33:03 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,L,,149652,3,0,0,0,3,56.4,169.2,120.0,360.0,120.0,360.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,1/13/26 11:33:03 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,XL,,149653,1,0,0,0,1,56.4,56.4,120.0,120.0,120.0,120.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,1/13/26 11:33:03 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,XXL,,149654,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,DFB_26_H_JSY,Germany Home Jersey,KD8363,WHT,White,XXXL,,149655,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,XXS,,149656,0,0,0,0,0,56.4,0.0,140.0,0.0,140.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,XS,,149657,0,0,0,0,0,56.4,0.0,140.0,0.0,140.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,S,,149658,1,0,0,0,1,56.4,56.4,140.0,140.0,140.0,140.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/06/25 11:47:50 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,M,,149659,1,0,0,0,1,56.4,56.4,140.0,140.0,140.0,140.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/06/25 11:47:51 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,L,,149660,2,0,0,0,2,56.4,112.8,140.0,280.0,140.0,280.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,3.0,11/06/25 11:47:51 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,XL,,149661,1,0,0,0,1,56.4,56.4,140.0,140.0,140.0,140.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/06/25 11:47:51 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,XXL,,149662,0,0,0,0,0,56.4,0.0,140.0,0.0,140.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,BLK,Black,S,,149628,8,0,0,0,8,70.5,564.0,150.0,1200.0,150.0,1200.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,4.0,11/04/25 2:11:45 PM,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,BLK,Black,M,,149629,8,0,0,0,8,70.5,564.0,150.0,1200.0,150.0,1200.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,5.0,11/04/25 2:11:45 PM,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,BLK,Black,L,,149630,4,0,0,0,4,70.5,282.0,150.0,600.0,150.0,600.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,3.0,11/04/25 2:11:45 PM,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,BLK,Black,XL,,149631,3,0,0,0,3,70.5,211.5,150.0,450.0,150.0,450.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/04/25 2:11:45 PM,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,BLK,Black,XXL,,149632,1,0,0,0,1,70.5,70.5,150.0,150.0,150.0,150.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,11/04/25 2:11:45 PM,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,BLK,Black,XXXL,,149633,0,0,0,0,0,70.5,0.0,150.0,0.0,150.0,0.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,PUMA,Licensed,Apparel,Jacket,FPF_25_SE_ATM_JKT,Portugal SE Anthem Jacket,783917,Blk,Black,XXS,,149634,1,0,0,0,1,70.5,70.5,150.0,150.0,150.0,150.0,0.0,,PUMA,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/04/25 2:11:45 PM,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,XXS,,149640,0,0,0,0,0,39.95,0.0,85.0,0.0,85.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,XS,,149641,0,0,0,0,0,39.95,0.0,85.0,0.0,85.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,S,,149642,0,0,0,0,0,39.95,0.0,85.0,0.0,85.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,2.0,2.0,11/06/25 11:32:39 AM,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,M,,149643,1,0,0,0,1,39.95,39.95,85.0,85.0,85.0,85.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,2.0,11/06/25 11:32:39 AM,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,L,,149644,1,0,0,0,1,39.95,39.95,85.0,85.0,85.0,85.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,11/06/25 11:32:39 AM,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,XL,,149645,0,0,0,0,0,39.95,0.0,85.0,0.0,85.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,1.0,11/06/25 11:32:39 AM,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,XXL,,149646,1,0,0,0,1,39.95,39.95,85.0,85.0,85.0,85.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,11/06/25 11:32:39 AM,
1.0,NIKE,Licensed,Apparel,Jerseys,PSG_25_4TH_JSY,PSG 4th Jersey,HM3206,Pnk,Pink,XXXL,,149647,0,0,0,0,0,39.95,0.0,85.0,0.0,85.0,0.0,0.0,,NIKE,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY,AFA H JSY D,KA8117,BLU,Blue,XXXL,,149663,0,0,0,0,0,56.4,0.0,140.0,0.0,140.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY_Y,AFA H JSY D Y,KA8115,BLU,Blue,Y2XS,,149664,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY_Y,AFA H JSY D Y,KA8115,BLU,Blue,YXS,,149665,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY_Y,AFA H JSY D Y,KA8115,BLU,Blue,YS,,149666,2,0,0,0,2,56.4,112.8,120.0,240.0,120.0,240.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,11/06/25 11:52:39 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY_Y,AFA H JSY D Y,KA8115,BLU,Blue,YM,,149667,2,0,0,0,2,56.4,112.8,120.0,240.0,120.0,240.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,2.0,11/06/25 11:52:39 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY_Y,AFA H JSY D Y,KA8115,BLU,Blue,YL,,149668,0,0,0,0,0,56.4,0.0,120.0,0.0,120.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_MESSI_JSY_Y,AFA H JSY D Y,KA8115,BLU,Blue,YXL,,149669,-1,0,0,0,-1,56.4,-56.4,120.0,-120.0,120.0,-120.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,1.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_JSY_Y,AFA H JSY D Y,KA8119,BLU,Blue,Y2XS,,149670,0,0,0,0,0,47.0,0.0,100.0,0.0,100.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_JSY_Y,AFA H JSY D Y,KA8119,BLU,Blue,YXS,,149671,0,0,0,0,0,47.0,0.0,100.0,0.0,100.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_JSY_Y,AFA H JSY D Y,KA8119,BLU,Blue,YS,,149672,0,0,0,0,0,47.0,0.0,100.0,0.0,100.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_JSY_Y,AFA H JSY D Y,KA8119,BLU,Blue,YM,,149673,1,0,0,0,1,47.0,47.0,100.0,100.0,100.0,100.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,11/06/25 11:55:13 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_JSY_Y,AFA H JSY D Y,KA8119,BLU,Blue,YL,,149674,1,0,0,0,1,47.0,47.0,100.0,100.0,100.0,100.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,11/06/25 11:55:13 AM,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_JSY_Y,AFA H JSY D Y,KA8119,BLU,Blue,YXL,,149675,1,0,0,0,1,47.0,47.0,100.0,100.0,100.0,100.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops_Youth,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,11/06/25 11:55:13 AM,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,0-3,,149676,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,3-6,,149677,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,6-9,,149678,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,12M,,149679,1,0,0,0,1,37.6,37.6,80.0,80.0,80.0,80.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,1.0,11/06/25 12:01:50 PM,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,18M,,149680,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,2T,,149681,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,3T,,149682,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,4T,,149683,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,5T,,149684,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,KITS,AFA_26_H_BABY_KIT,AFA H Baby Kit,KB0624,BLU,Blue,6T,,149685,0,0,0,0,0,37.6,0.0,80.0,0.0,80.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Baby,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
1.0,ADIDAS,Licensed,Apparel,Jerseys,AFA_26_H_JSY_LS,AFA H JSY LS,KA8126,BLU,Blue,XXS,,149704,0,0,0,0,0,61.6,0.0,130.0,0.0,130.0,0.0,0.0,,ADIDAS,0.0,0.0,,,,,,,Tops,False,1.0,True,0.0,,True,True,False,1.0,,,,,0.0,0.0,,
